┌────────┬───────────┬────────┬────────┬─────────────────┬────────────────────┬───────────────────────┬────────────────────┬──────────────────────┬──────────────┬─────────────────┬────────────────────┬─────────────────┬───────────────────┐
│     id │      name │   nvar │   ncon │ status_percival │ objective_percival │ elapsed_time_percival │ dual_feas_percival │ primal_feas_percival │ status_ipopt │ objective_ipopt │ elapsed_time_ipopt │ dual_feas_ipopt │ primal_feas_ipopt │
├────────┼───────────┼────────┼────────┼─────────────────┼────────────────────┼───────────────────────┼────────────────────┼──────────────────────┼──────────────┼─────────────────┼────────────────────┼─────────────────┼───────────────────┤
│      1 │   LUKVLI7 │  10000 │      4 │        max_time │          -2.20e+03 │              3.00e+02 │           4.32e+01 │             1.66e-02 │  first_order │       -2.17e+03 │           5.54e-01 │        7.53e-04 │          0.00e+00 │
│      2 │    POLAK4 │      3 │      3 │     first_order │          -2.40e-16 │              2.92e+01 │           1.70e-05 │             5.68e-15 │  first_order │        5.54e-06 │           2.00e-03 │        1.45e-07 │          0.00e+00 │
│      3 │   EXPFITA │      5 │     22 │     first_order │           1.14e-03 │              2.00e-03 │           1.38e-09 │             3.93e-10 │  first_order │        1.21e-03 │           8.00e-03 │        2.33e-05 │          0.00e+00 │
│      4 │      MSS1 │     90 │     73 │      infeasible │          -3.50e+01 │              1.30e-01 │           8.38e+01 │             1.64e-01 │   infeasible │       -3.57e+01 │           3.80e-02 │        8.46e+00 │          2.76e-02 │
│      5 │   LISWET9 │   2002 │   2000 │        max_time │           5.00e+00 │              3.00e+02 │           1.05e-02 │             8.82e-04 │  first_order │        3.92e+02 │           6.50e-02 │        2.91e-11 │          0.00e+00 │
│      6 │      HS79 │      5 │      3 │     first_order │           7.88e-02 │              0.00e+00 │           1.88e-08 │             2.10e-06 │  first_order │        7.88e-02 │           1.00e-03 │        3.41e-09 │          3.89e-09 │
│      7 │  GMNCASE2 │    175 │   1050 │     first_order │          -9.94e-01 │              4.29e+00 │           2.15e-06 │             1.15e-06 │  first_order │       -9.94e-01 │           6.80e-02 │        9.09e-12 │          0.00e+00 │
│      8 │   LUKVLE8 │  10000 │   9998 │        max_time │           1.01e+06 │              3.00e+02 │           3.26e-06 │             1.11e-02 │  first_order │        8.26e+05 │           1.52e-01 │        8.08e-01 │          2.03e-12 │
│      9 │    HAIFAL │    343 │   8958 │        max_time │          -8.77e+00 │              3.00e+02 │           1.15e+00 │             7.43e-03 │  first_order │       -1.28e+01 │           3.73e+00 │        1.26e-07 │          0.00e+00 │
│     10 │      S268 │      5 │      5 │     first_order │          -1.46e-11 │              1.00e-03 │           6.53e-08 │             1.90e-08 │  first_order │        5.64e-04 │           3.00e-03 │        2.81e-09 │          0.00e+00 │
│     11 │       HS7 │      2 │      1 │     first_order │          -1.73e+00 │              2.00e-03 │           9.38e-12 │             9.03e-10 │  first_order │       -1.73e+00 │           7.00e-03 │        1.00e-06 │          1.60e-06 │
│     12 │      OET3 │      4 │   1002 │     first_order │           4.50e-03 │              2.20e-02 │           3.31e-10 │             5.60e-06 │  first_order │        4.58e-03 │           2.30e-02 │        9.09e-12 │          0.00e+00 │
│     13 │  LUKVLI13 │   9998 │   6664 │     first_order │           1.32e+02 │              3.00e+02 │           1.49e-03 │             7.82e-07 │  first_order │        1.32e+02 │           4.01e-01 │        2.00e-07 │          0.00e+00 │
│     14 │      HS48 │      5 │      2 │     first_order │          -1.47e-39 │              0.00e+00 │           6.81e-14 │             4.20e-13 │  first_order │        4.44e-31 │           1.00e-03 │        2.22e-15 │          8.88e-16 │
│     15 │       BT9 │      4 │      2 │     first_order │          -1.00e+00 │              0.00e+00 │           3.10e-14 │             6.92e-08 │  first_order │       -1.00e+00 │           3.00e-03 │        2.84e-06 │          2.99e-07 │
│     16 │   SIPOW1M │      2 │   2000 │     first_order │          -1.00e+00 │              1.40e-02 │           6.68e-10 │             9.87e-06 │  first_order │       -1.00e+00 │           3.12e-01 │        1.84e-11 │          0.00e+00 │
│     17 │   LUKVLE7 │  10000 │      4 │        max_time │          -2.17e+03 │              3.00e+02 │           1.29e+02 │             4.41e-04 │  first_order │       -2.17e+03 │           1.84e-01 │        2.21e-06 │          5.25e-07 │
│     18 │  MIFFLIN1 │      3 │      2 │     first_order │          -1.00e+00 │              1.00e-03 │           7.10e-09 │             4.17e-06 │  first_order │       -1.00e+00 │           2.00e-03 │        1.28e-09 │          0.00e+00 │
│     19 │    HAIFAS │     13 │      9 │     first_order │          -4.50e-01 │              1.00e-03 │           3.82e-08 │             6.77e-09 │  first_order │       -4.50e-01 │           2.00e-03 │        4.50e-07 │          0.00e+00 │
│     20 │  GIGOMEZ1 │      3 │      3 │     first_order │          -3.00e+00 │              2.00e-03 │           4.48e-12 │             1.28e-09 │  first_order │       -3.00e+00 │           3.00e-03 │        1.84e-11 │          0.00e+00 │
│     21 │  GMNCASE3 │    175 │   1050 │     first_order │           1.52e+00 │              2.48e+00 │           7.87e-06 │             4.48e-06 │  first_order │        1.53e+00 │           5.80e-02 │        1.84e-11 │          0.00e+00 │
│     22 │   EXPFITC │      5 │    502 │     first_order │           2.33e-02 │              3.21e-01 │           5.08e-06 │             9.77e-12 │  first_order │        6.33e-02 │           5.10e-02 │        1.13e-03 │          0.00e+00 │
│     23 │ ORTHRDS2C │   5003 │   2500 │        max_time │           9.25e+02 │              3.00e+02 │           3.95e+02 │             1.22e-03 │      unknown │        7.61e+02 │           2.21e-01 │        7.13e-02 │          1.42e-13 │
│     24 │    SIPOW2 │      2 │   2000 │     first_order │          -1.00e+00 │              2.40e-02 │           8.04e-08 │             6.39e-06 │  first_order │       -1.00e+00 │           1.08e-01 │        9.09e-12 │          0.00e+00 │
│     25 │  GMNCASE4 │    175 │    350 │     first_order │           5.95e+03 │              1.25e+02 │           1.66e-06 │             1.56e-08 │  first_order │        5.95e+03 │           1.36e-01 │        1.85e-06 │          0.00e+00 │
│     26 │  GIGOMEZ2 │      3 │      3 │     first_order │           1.95e+00 │              1.00e-03 │           8.25e-12 │             2.47e-08 │  first_order │        1.95e+00 │           2.00e-03 │        1.86e-09 │          0.00e+00 │
│     27 │    SPINOP │   1327 │   1325 │         stalled │          -7.42e-10 │              5.25e+00 │           9.68e+10 │             1.23e-05 │  first_order │        3.43e-10 │           1.09e+01 │        2.70e-09 │          2.30e-08 │
│     28 │  LUKVLI4C │  10000 │   9998 │     first_order │           4.31e+03 │              3.00e+02 │           4.40e-04 │             3.44e-06 │  first_order │        4.31e+03 │           5.98e-01 │        3.63e-04 │          0.00e+00 │
│     29 │  DEMYMALO │      3 │      3 │     first_order │          -3.00e+00 │              1.00e-03 │           3.41e-12 │             3.29e-08 │  first_order │       -3.00e+00 │           3.00e-03 │        2.34e-08 │          0.00e+00 │
│     30 │      HS42 │      4 │      2 │     first_order │           1.39e+01 │              0.00e+00 │           1.44e-13 │             1.02e-06 │  first_order │        1.39e+01 │           1.00e-03 │        6.16e-08 │          5.21e-09 │
│     31 │  LUKVLI18 │   9997 │   7497 │        max_time │           1.51e+03 │              3.00e+02 │           1.71e+01 │             7.44e-03 │  first_order │        4.35e-03 │           2.28e-01 │        1.10e-06 │          0.00e+00 │
│     32 │      HS27 │      3 │      1 │     first_order │           4.00e-02 │              1.00e-03 │           2.44e-08 │             9.24e-09 │  first_order │        4.00e-02 │           1.30e-02 │        7.57e-09 │          8.00e-10 │
│     33 │  GRIDNETH │   7564 │   3844 │        max_time │           2.06e+02 │              3.00e+02 │           1.57e-01 │             2.16e-04 │  first_order │        2.06e+02 │           6.40e-02 │        2.99e-06 │          3.89e-15 │
│     34 │  LUKVLE4C │  10000 │   9998 │     first_order │           4.86e+04 │              3.00e+02 │           9.96e-04 │             3.33e-06 │  first_order │        4.86e+04 │           4.88e-01 │        1.99e-07 │          1.05e-08 │
│     35 │  LUKVLI10 │  10000 │   9998 │     first_order │           3.54e+03 │              3.00e+02 │           1.34e-07 │             1.43e-08 │  first_order │        3.54e+03 │           1.63e+00 │        6.21e-07 │          0.00e+00 │
│     36 │   LISWET5 │   2002 │   2000 │        max_time │           5.00e+00 │              3.00e+02 │           5.70e-03 │             7.58e-05 │  first_order │        5.00e+00 │           5.30e-02 │        9.09e-12 │          0.00e+00 │
